varible_name,method,cluster
ssy,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
ssx,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
ssy,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
ssx,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
ssy,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
ssx,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
ssy,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
ssx,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
ssy,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
model,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
model,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
lr,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
mse,sklearn.metrics.mean_squared_error,NUMPY_VISUALIZATION
mse,sklearn.metrics.mean_squared_error,NUMPY_VISUALIZATION
mse,sklearn.metrics.mean_squared_error,NUMPY_VISUALIZATION
mse_one,sklearn.metrics.mean_squared_error,NUMPY_VISUALIZATION
mse_two,sklearn.metrics.mean_squared_error,NUMPY_VISUALIZATION
mse,sklearn.metrics.mean_squared_error,NUMPY_VISUALIZATION
kf,sklearn.model_selection.KFold,NUMPY_VISUALIZATION
clf,sklearn.ensemble.ExtraTreesClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.ExtraTreesClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.ExtraTreesClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.ExtraTreesClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.GradientBoostingClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
"fpr,tpr,thresholds",sklearn.metrics.precision_recall_curve,NUMPY_VISUALIZATION
recall_1,sklearn.metrics.recall_score,NUMPY_VISUALIZATION
roc_auc,sklearn.metrics.roc_auc_score,NUMPY_VISUALIZATION
roc_auc,sklearn.metrics.roc_auc_score,NUMPY_VISUALIZATION
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,NUMPY_VISUALIZATION
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,NUMPY_VISUALIZATION
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,NUMPY_VISUALIZATION
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
ohe,sklearn.preprocessing.OneHotEncoder,NUMPY_VISUALIZATION
mae,sklearn.metrics.mean_absolute_error,SCIENTIFIC_COMPUTING
"train_X,val_X,train_y,val_y",sklearn.model_selection.train_test_split,SCIENTIFIC_COMPUTING
model,sklearn.tree.DecisionTreeRegressor,SCIENTIFIC_COMPUTING
RF_classifier,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
VT_classifier_nonscaled,sklearn.ensemble.VotingClassifier,SCIKIT_LEARN_VISUALIZATION
VT_classifier_scaled,sklearn.ensemble.VotingClassifier,SCIKIT_LEARN_VISUALIZATION
LR_classifier,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
NB_classifier,sklearn.naive_bayes.GaussianNB,SCIKIT_LEARN_VISUALIZATION
NB_classifier_scaled,sklearn.naive_bayes.GaussianNB,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
le,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
le,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
le,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
le,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
logreg,sklearn.linear_model.LogisticRegression,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
y_pred_class,sklearn.preprocessing.binarize,NUMPY_VISUALIZATION
X,sklearn.preprocessing.StandardScaler,CS771
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train_p,X_test_p,y_train_p,y_test_p",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
pca,sklearn.decomposition.PCA,NUMPY_VISUALIZATION
model,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,REQUESTS
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
LR,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
LogLossLR,sklearn.metrics.log_loss,SCIKIT_LEARN_VISUALIZATION
LogLossLR,sklearn.metrics.log_loss,SCIKIT_LEARN_VISUALIZATION
LogLossLR,sklearn.metrics.log_loss,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
neigh,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
neigh,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
neigh,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
Tree,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
Tree,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
Tree,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
Tree,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
clf,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
clf,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
clf,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
poly_features,sklearn.preprocessing.PolynomialFeatures,NUMPY_VISUALIZATION
poly_features,sklearn.preprocessing.PolynomialFeatures,NUMPY_VISUALIZATION
poly_features,sklearn.preprocessing.PolynomialFeatures,NUMPY_VISUALIZATION
poly_features,sklearn.preprocessing.PolynomialFeatures,NUMPY_VISUALIZATION
cancer,sklearn.datasets.load_breast_cancer,SCIKIT_LEARN_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
model,sklearn.svm.SVC,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN
tsne,sklearn.manifold.TSNE,SCIKIT_LEARN
lr,sklearn.linear_model.LogisticRegression,TENSOR_FLOW
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,TENSOR_FLOW
accuracy,sklearn.metrics.accuracy_score,NUMPY_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_VISUALIZATION
rfc,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
dtree,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
clusterer,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
clusterer,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
clusterer,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
clusterer,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
meanshift,sklearn.cluster.MeanShift,NUMPY_VISUALIZATION
meanshift,sklearn.cluster.MeanShift,NUMPY_VISUALIZATION
meanshift,sklearn.cluster.MeanShift,NUMPY_VISUALIZATION
bandwidth,sklearn.cluster.estimate_bandwidth,NUMPY_VISUALIZATION
best_bandwidth,sklearn.cluster.estimate_bandwidth,NUMPY_VISUALIZATION
iris,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
iris,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
iris,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
iris,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
iris,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
iris,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
iris,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
iris,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
iris,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
"X,y",sklearn.datasets.make_blobs,NUMPY_VISUALIZATION
pca,sklearn.decomposition.PCA,NUMPY_VISUALIZATION
score_samples,sklearn.metrics.silhouette_samples,NUMPY_VISUALIZATION
sil_values,sklearn.metrics.silhouette_samples,NUMPY_VISUALIZATION
score_samples,sklearn.metrics.silhouette_samples,NUMPY_VISUALIZATION
sil_values,sklearn.metrics.silhouette_samples,NUMPY_VISUALIZATION
average_score,sklearn.metrics.silhouette_score,NUMPY_VISUALIZATION
sil_avg,sklearn.metrics.silhouette_score,NUMPY_VISUALIZATION
average_score,sklearn.metrics.silhouette_score,NUMPY_VISUALIZATION
sil_avg,sklearn.metrics.silhouette_score,NUMPY_VISUALIZATION
rfc,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rfcimp,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rfc,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rfcimp,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rfc,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rfcimp,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
lbl,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
cancer,sklearn.datasets.load_breast_cancer,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
model,sklearn.svm.SVC,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,REQUESTS
cm,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
"X_train,X_val,y_train,y_val",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
reg,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
standardizer,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.covariance.EllipticEnvelope,NUMPY_VISUALIZATION
clf,sklearn.ensemble.IsolationForest,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
results,sklearn.metrics.classification_report,SCIENTIFIC_COMPUTING
scoring_fnc,sklearn.metrics.make_scorer,NUMPY_VISUALIZATION
score,sklearn.metrics.r2_score,NUMPY_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,NUMPY_VISUALIZATION
cv_sets,sklearn.model_selection.ShuffleSplit,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
regressor,sklearn.tree.DecisionTreeRegressor,NUMPY_VISUALIZATION
km,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
km,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
km,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
km,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
"plt.scatter(escuelas_transformed['pca_1'],escuelas_transformed['pca_2'],c",sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
pca,sklearn.decomposition.PCA,SCIKIT_LEARN_VISUALIZATION
pca,sklearn.decomposition.PCA,SCIKIT_LEARN_VISUALIZATION
pca,sklearn.decomposition.PCA,SCIKIT_LEARN_VISUALIZATION
gbc,sklearn.ensemble.GradientBoostingClassifier,SCIKIT_LEARN_VISUALIZATION
rfc,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
lr,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
skfold,sklearn.model_selection.StratifiedKFold,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
ss,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
ss,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
roc_auc,sklearn.metrics.auc,SCIKIT_LEARN_VISUALIZATION
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,SCIKIT_LEARN_VISUALIZATION
k_fold,sklearn.model_selection.KFold,SCIKIT_LEARN_VISUALIZATION
pca,sklearn.decomposition.PCA,SCIKIT_LEARN_VISUALIZATION
forest_reg,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
lin_mse,sklearn.metrics.mean_squared_log_error,SCIKIT_LEARN_VISUALIZATION
tree_msle,sklearn.metrics.mean_squared_log_error,SCIKIT_LEARN_VISUALIZATION
forest_msle,sklearn.metrics.mean_squared_log_error,SCIKIT_LEARN_VISUALIZATION
lin_mse,sklearn.metrics.mean_squared_log_error,SCIKIT_LEARN_VISUALIZATION
tree_msle,sklearn.metrics.mean_squared_log_error,SCIKIT_LEARN_VISUALIZATION
forest_msle,sklearn.metrics.mean_squared_log_error,SCIKIT_LEARN_VISUALIZATION
scores,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
scores,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
x_pca,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
x_pca,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
tree_reg,sklearn.tree.DecisionTreeRegressor,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,Y_train,Y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"_,itest",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,Y_train,Y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"_,itest",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_VISUALIZATION
MNB,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_VISUALIZATION
MNB,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.svm.SVC,NUMPY_VISUALIZATION
le,sklearn.preprocessing.LabelEncoder,NUMPY_VISUALIZATION
connectivity,sklearn.neighbors.kneighbors_graph,CS771
X,sklearn.preprocessing.StandardScaler,CS771
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
knn,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
knn,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
ada,sklearn.ensemble.AdaBoostClassifier,SCIKIT_LEARN_VISUALIZATION
gb,sklearn.ensemble.GradientBoostingClassifier,SCIKIT_LEARN_VISUALIZATION
gb,sklearn.ensemble.GradientBoostingClassifier,SCIKIT_LEARN_VISUALIZATION
gb,sklearn.ensemble.GradientBoostingClassifier,SCIKIT_LEARN_VISUALIZATION
gb,sklearn.ensemble.GradientBoostingClassifier,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
lr,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
logreg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
lr,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
logreg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
gnb,sklearn.naive_bayes.GaussianNB,SCIKIT_LEARN_VISUALIZATION
neigh,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
clustering,sklearn.cluster.AgglomerativeClustering,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
opt_k,sklearn.cluster.KMeans,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
opt_tfidf_k,sklearn.cluster.KMeans,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
opt_avg_k,sklearn.cluster.KMeans,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
opt_tfidfw2v_k,sklearn.cluster.KMeans,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
Standard,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
Standard,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
Standard,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
Standard,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
logreg_model,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
classifier,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
knn,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
classifer_object,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
estimator,sklearn.linear_model.LogisticRegression,NUMPY_VISUALIZATION
